employee_id,course_id,enrollment_date,completion_status,rating,time_spent_hours
EMP00879,CRS0097,2026-03-19,In Progress,,35.5
EMP00880,CRS0123,2026-03-08,Completed,3.6,25.3
EMP00880,CRS0078,2025-12-06,Completed,3.8,13.3
EMP00880,CRS0022,2025-02-27,Completed,4.1,26.2
EMP00880,CRS0016,2025-04-27,Completed,4.5,10.4
EMP00880,CRS0087,2024-05-06,In Progress,,2.5
EMP00881,CRS0001,2026-07-04,Completed,2.2,23.9
EMP00881,CRS0126,2024-07-13,Completed,2.2,6.2
EMP00881,CRS0136,2025-01-11,Completed,3.8,10.4
EMP00881,CRS0018,2026-10-21,Completed,2.8,6.5
EMP00881,CRS0107,2026-07-22,In Progress,,19.8
EMP00881,CRS0039,2025-08-02,Completed,3.8,39.2
EMP00882,CRS0100,2026-04-01,In Progress,,7.7
EMP00882,CRS0013,2025-12-16,Completed,4.3,22.6
EMP00882,CRS0119,2026-03-09,Completed,3.7,21.3
EMP00882,CRS0070,2026-07-17,In Progress,,19.3
EMP00882,CRS0108,2025-03-15,In Progress,,22.4
EMP00882,CRS0018,2024-12-08,Dropped,,37.0
EMP00883,CRS0010,2025-10-12,Completed,3.0,20.5
EMP00883,CRS0113,2024-07-15,Completed,4.4,9.4
EMP00884,CRS0023,2024-05-01,Completed,4.3,21.8
EMP00884,CRS0017,2025-07-10,Completed,4.7,8.9
EMP00884,CRS0084,2024-11-08,Dropped,,26.4
EMP00885,CRS0021,2024-11-04,In Progress,,8.4
EMP00885,CRS0108,2025-09-03,Completed,3.7,26.3
EMP00885,CRS0084,2026-10-03,In Progress,,6.5
EMP00885,CRS0015,2024-07-26,Completed,3.5,4.8
EMP00885,CRS0072,2025-10-02,Completed,2.1,12.5
EMP00886,CRS0111,2024-06-04,Completed,3.0,32.6
EMP00886,CRS0079,2024-08-18,Completed,2.7,11.7
EMP00886,CRS0073,2026-02-20,Completed,2.3,34.9
EMP00886,CRS0068,2026-10-02,Dropped,,8.1
EMP00887,CRS0129,2025-09-03,Dropped,,3.9
EMP00887,CRS0110,2025-02-14,In Progress,,33.6
EMP00888,CRS0100,2025-03-01,In Progress,,33.7
EMP00888,CRS0025,2024-06-24,Completed,4.6,3.9
EMP00888,CRS0027,2025-11-01,Completed,4.9,23.1
EMP00888,CRS0123,2026-10-23,Completed,3.9,20.4
EMP00888,CRS0120,2024-01-08,Completed,3.5,12.8
EMP00889,CRS0051,2025-02-15,Completed,4.2,21.8
EMP00889,CRS0022,2024-11-10,Completed,3.7,18.5
EMP00890,CRS0078,2024-03-12,Completed,4.5,34.8
EMP00890,CRS0120,2024-07-08,Completed,3.7,5.1
EMP00890,CRS0108,2024-08-25,Completed,4.8,33.7
EMP00890,CRS0068,2025-10-10,Completed,4.3,4.1
EMP00890,CRS0026,2026-03-08,In Progress,,8.3
EMP00890,CRS0070,2025-04-23,Completed,4.2,30.2
EMP00891,CRS0066,2025-11-28,Completed,3.9,6.5
EMP00891,CRS0138,2024-11-12,Completed,3.2,12.5
EMP00891,CRS0047,2026-09-25,In Progress,,5.9
EMP00891,CRS0024,2024-03-07,In Progress,,39.3
EMP00892,CRS0093,2025-03-22,Completed,3.4,36.1
EMP00892,CRS0004,2025-04-09,Dropped,,10.4
EMP00892,CRS0130,2024-10-12,In Progress,,5.6
EMP00892,CRS0056,2026-07-11,In Progress,,20.3
EMP00892,CRS0127,2024-08-07,Dropped,,8.3
EMP00893,CRS0096,2025-12-17,Completed,2.8,28.2
EMP00893,CRS0005,2024-10-10,Completed,4.7,31.7
EMP00893,CRS0004,2026-07-06,Completed,4.6,22.6
EMP00894,CRS0089,2024-07-25,Completed,4.6,30.5
EMP00894,CRS0134,2025-12-07,Completed,3.9,35.0
EMP00894,CRS0113,2026-03-27,Completed,3.6,16.0
EMP00894,CRS0047,2024-12-22,In Progress,,17.9
EMP00895,CRS0105,2024-03-21,Completed,2.1,5.2
EMP00895,CRS0118,2024-05-25,Dropped,,30.4
EMP00896,CRS0074,2026-09-17,Completed,3.0,16.4
EMP00896,CRS0114,2026-08-03,In Progress,,18.0
EMP00897,CRS0113,2025-04-17,Completed,2.1,32.7
EMP00897,CRS0138,2024-03-23,Completed,4.8,22.9
EMP00897,CRS0121,2026-10-13,Completed,4.3,10.5
EMP00898,CRS0116,2025-06-04,In Progress,,16.8
EMP00898,CRS0094,2024-03-01,Completed,3.0,16.6
EMP00898,CRS0050,2025-07-27,Completed,4.6,9.8
EMP00898,CRS0125,2026-10-22,Completed,2.8,39.3
EMP00899,CRS0032,2024-12-14,Completed,4.0,37.8
EMP00899,CRS0054,2026-05-11,Completed,4.4,9.7
EMP00899,CRS0133,2026-04-17,Completed,4.9,27.0
EMP00899,CRS0015,2024-07-05,In Progress,,25.4
EMP00899,CRS0115,2026-07-01,Dropped,,21.6
EMP00900,CRS0048,2024-01-08,In Progress,,32.2
EMP00900,CRS0125,2025-10-11,Completed,2.6,2.5
EMP00900,CRS0130,2025-03-11,In Progress,,26.7
EMP00900,CRS0096,2025-02-05,Completed,4.1,16.6
EMP00901,CRS0082,2024-11-18,Completed,3.7,32.2
EMP00901,CRS0044,2026-07-25,In Progress,,30.9
EMP00901,CRS0136,2024-08-04,Completed,2.2,35.6
EMP00902,CRS0045,2026-11-11,Completed,4.9,21.4
EMP00902,CRS0053,2025-05-26,Dropped,,27.2
EMP00902,CRS0103,2025-03-25,In Progress,,10.0
EMP00902,CRS0007,2026-12-16,Completed,2.6,18.4
EMP00903,CRS0107,2025-04-17,In Progress,,21.2
EMP00903,CRS0055,2024-10-16,In Progress,,28.5
EMP00903,CRS0058,2025-09-23,Completed,3.5,38.4
EMP00903,CRS0019,2026-02-18,In Progress,,8.7
EMP00903,CRS0020,2026-12-16,In Progress,,3.3
EMP00904,CRS0119,2026-12-15,Completed,2.5,16.7
EMP00904,CRS0043,2026-04-04,Completed,2.0,4.2
EMP00904,CRS0024,2024-05-06,Completed,3.5,6.3
EMP00904,CRS0059,2025-06-17,In Progress,,35.0
EMP00905,CRS0024,2025-06-05,Completed,2.1,11.9
EMP00905,CRS0021,2025-02-18,In Progress,,8.4
EMP00905,CRS0137,2026-06-08,In Progress,,5.9
EMP00905,CRS0082,2024-08-20,Completed,2.1,39.0
EMP00905,CRS0043,2025-02-08,In Progress,,8.9
EMP00905,CRS0007,2026-11-01,Completed,3.9,7.9
EMP00906,CRS0056,2026-11-18,Dropped,,8.7
EMP00906,CRS0115,2026-05-01,In Progress,,5.5
EMP00907,CRS0071,2025-01-15,Completed,2.2,28.8
EMP00907,CRS0100,2026-12-10,Completed,4.7,8.0
EMP00908,CRS0013,2025-04-08,In Progress,,35.7
EMP00908,CRS0002,2024-07-23,Dropped,,15.8
EMP00908,CRS0112,2024-05-27,Completed,2.4,39.0
EMP00908,CRS0053,2024-08-08,In Progress,,12.3
EMP00909,CRS0093,2024-04-08,In Progress,,38.0
EMP00909,CRS0020,2025-08-07,In Progress,,3.1
EMP00910,CRS0039,2024-11-27,Dropped,,20.2
EMP00910,CRS0076,2025-06-08,Completed,3.7,27.9
EMP00911,CRS0013,2025-08-09,Completed,4.9,38.3
EMP00911,CRS0057,2026-01-23,Completed,3.8,24.3
EMP00911,CRS0099,2025-03-22,Completed,4.4,13.3
EMP00912,CRS0125,2025-06-01,Completed,2.7,6.6
EMP00912,CRS0093,2024-10-09,Dropped,,31.7
EMP00912,CRS0012,2025-06-17,In Progress,,36.4
EMP00912,CRS0024,2025-07-28,In Progress,,29.6
EMP00912,CRS0080,2024-02-17,In Progress,,26.4
EMP00913,CRS0006,2025-02-20,Completed,2.0,16.3
EMP00913,CRS0036,2026-01-27,Completed,4.8,2.3
EMP00914,CRS0029,2024-07-27,Completed,4.9,24.0
EMP00914,CRS0125,2025-01-09,Dropped,,20.0
EMP00914,CRS0090,2026-03-22,Completed,4.7,26.6
EMP00914,CRS0009,2024-12-20,Completed,3.5,37.9
EMP00914,CRS0117,2026-12-28,In Progress,,15.1
EMP00914,CRS0088,2024-01-05,Completed,4.5,26.3
EMP00915,CRS0066,2026-06-08,Completed,2.1,10.6
EMP00915,CRS0125,2025-05-26,Completed,3.1,13.2
EMP00916,CRS0121,2024-05-12,Dropped,,14.8
EMP00916,CRS0030,2024-01-05,Completed,3.1,38.4
EMP00916,CRS0113,2026-10-12,Completed,4.7,39.2
EMP00917,CRS0121,2025-12-05,Dropped,,11.7
EMP00917,CRS0051,2024-10-01,Completed,2.6,25.9
EMP00917,CRS0081,2024-11-17,Completed,4.8,11.9
EMP00917,CRS0109,2025-01-05,Completed,4.1,27.3
EMP00918,CRS0108,2024-03-06,Completed,3.5,31.8
EMP00918,CRS0002,2024-11-22,Completed,3.0,36.5
EMP00918,CRS0113,2025-03-06,Completed,2.8,5.5
EMP00919,CRS0008,2025-10-02,Completed,2.1,16.8
EMP00919,CRS0089,2026-02-15,Completed,3.6,23.1
EMP00919,CRS0077,2026-12-13,Completed,2.6,30.7
EMP00919,CRS0018,2026-03-26,Completed,4.7,3.0
EMP00919,CRS0126,2025-02-05,Completed,4.0,39.1
EMP00919,CRS0095,2025-05-13,In Progress,,31.7
EMP00920,CRS0105,2025-01-18,Completed,4.4,16.5
EMP00920,CRS0123,2024-11-28,Completed,3.1,30.3
EMP00920,CRS0097,2024-10-19,Dropped,,37.8
EMP00920,CRS0067,2026-10-06,Completed,3.1,35.5
EMP00921,CRS0111,2024-09-22,Completed,4.3,6.1
EMP00921,CRS0031,2025-03-01,In Progress,,14.2
EMP00921,CRS0003,2026-09-25,Completed,4.8,27.6
EMP00921,CRS0037,2024-10-26,Completed,4.5,6.5
EMP00921,CRS0134,2025-03-17,In Progress,,3.3
EMP00921,CRS0089,2024-06-07,In Progress,,32.8
EMP00922,CRS0111,2024-01-08,Completed,2.0,27.5
EMP00922,CRS0126,2026-07-21,Completed,3.6,2.7
EMP00923,CRS0119,2025-02-19,In Progress,,14.5
EMP00923,CRS0103,2025-05-12,Completed,3.8,39.2
EMP00923,CRS0037,2025-10-04,Dropped,,12.5
EMP00923,CRS0017,2025-07-16,In Progress,,11.4
EMP00923,CRS0032,2026-11-11,Completed,3.9,11.3
EMP00924,CRS0106,2025-03-24,Completed,3.4,8.2
EMP00924,CRS0127,2024-05-08,Completed,2.5,20.1
EMP00924,CRS0109,2026-10-03,Completed,2.1,27.7
EMP00924,CRS0081,2025-06-22,Completed,5.0,14.4
EMP00925,CRS0068,2024-08-13,In Progress,,13.7
EMP00925,CRS0017,2026-09-15,Completed,4.6,7.7
EMP00926,CRS0022,2026-05-06,Completed,3.4,2.3
EMP00926,CRS0111,2024-08-09,In Progress,,18.3
EMP00926,CRS0009,2024-09-02,In Progress,,10.2
EMP00926,CRS0091,2025-04-10,Completed,4.9,22.0
EMP00926,CRS0023,2026-02-26,Completed,3.0,27.6
EMP00927,CRS0037,2025-03-01,In Progress,,12.9
EMP00927,CRS0106,2024-12-12,Completed,2.8,22.5
EMP00927,CRS0032,2025-07-28,Completed,2.8,38.6
EMP00927,CRS0017,2024-11-04,Completed,4.7,39.6
EMP00927,CRS0028,2025-10-06,In Progress,,21.5
EMP00928,CRS0104,2025-04-18,Completed,3.9,35.7
EMP00928,CRS0060,2025-08-17,Completed,2.4,22.8
EMP00928,CRS0122,2025-06-14,In Progress,,35.8
EMP00928,CRS0005,2026-05-03,Completed,3.6,3.8
EMP00928,CRS0004,2026-03-10,Completed,3.9,30.5
EMP00929,CRS0103,2025-01-26,Completed,3.4,12.0
EMP00929,CRS0048,2024-02-09,Completed,2.7,32.7
EMP00929,CRS0135,2024-08-05,Completed,4.1,21.6
EMP00929,CRS0044,2024-09-24,In Progress,,24.4
EMP00930,CRS0079,2026-09-26,Completed,2.7,31.5
EMP00930,CRS0087,2024-11-03,In Progress,,12.5
EMP00931,CRS0074,2026-07-18,In Progress,,9.5
EMP00931,CRS0126,2024-12-16,In Progress,,9.7
EMP00931,CRS0106,2025-12-25,Completed,4.7,8.1
EMP00931,CRS0066,2024-11-19,Completed,3.7,15.8
EMP00931,CRS0048,2024-03-03,Completed,4.1,22.3
EMP00932,CRS0102,2025-02-24,Completed,4.0,11.3
EMP00932,CRS0125,2024-09-16,Completed,3.6,17.3
EMP00932,CRS0017,2025-12-22,Completed,5.0,19.9
EMP00933,CRS0136,2025-08-18,Completed,2.1,24.3
EMP00933,CRS0131,2025-10-21,Completed,3.6,27.4
EMP00933,CRS0019,2026-10-08,Completed,3.9,14.5
EMP00933,CRS0001,2026-03-26,Dropped,,39.8
EMP00934,CRS0115,2025-04-27,Completed,3.7,11.5
EMP00934,CRS0133,2026-03-08,In Progress,,24.4
EMP00934,CRS0025,2024-08-06,Dropped,,31.5
EMP00935,CRS0131,2024-04-02,Completed,4.4,27.5
EMP00935,CRS0107,2026-01-03,In Progress,,16.8
EMP00935,CRS0026,2025-01-03,In Progress,,12.6
EMP00935,CRS0022,2026-01-09,Completed,5.0,34.3
EMP00936,CRS0113,2025-03-10,Dropped,,9.7
EMP00936,CRS0027,2024-04-27,Completed,2.9,14.5
EMP00936,CRS0041,2026-02-16,Completed,3.9,23.1
EMP00936,CRS0010,2024-08-15,Dropped,,32.5
EMP00937,CRS0007,2026-10-02,In Progress,,17.5
EMP00937,CRS0107,2026-07-19,Completed,4.3,13.1
EMP00937,CRS0049,2025-07-23,Completed,3.9,38.4
EMP00937,CRS0085,2025-07-25,Completed,2.7,30.2
EMP00937,CRS0017,2024-06-16,Completed,4.6,12.3
EMP00938,CRS0124,2025-09-08,In Progress,,12.5
EMP00938,CRS0127,2026-12-07,Completed,3.6,27.9
EMP00938,CRS0135,2024-04-25,Completed,2.9,35.3
EMP00938,CRS0093,2024-05-09,Completed,5.0,3.4
EMP00938,CRS0036,2025-08-21,Completed,2.5,33.6
EMP00939,CRS0040,2024-10-11,Dropped,,32.9
EMP00939,CRS0031,2026-02-13,In Progress,,24.3
EMP00940,CRS0001,2026-05-01,Completed,3.2,31.0
EMP00940,CRS0060,2026-01-10,Completed,4.4,39.7
EMP00941,CRS0126,2026-01-17,Completed,3.3,35.9
EMP00941,CRS0066,2024-01-17,In Progress,,14.1
EMP00941,CRS0024,2026-08-01,Completed,4.6,25.4
EMP00942,CRS0129,2025-10-10,Completed,2.1,27.7
EMP00942,CRS0053,2025-06-15,Completed,4.7,4.5
EMP00942,CRS0021,2025-04-21,Completed,3.0,13.4
EMP00942,CRS0061,2026-08-22,Completed,2.2,2.4
EMP00942,CRS0033,2025-07-02,In Progress,,2.1
EMP00943,CRS0081,2025-02-02,In Progress,,31.0
EMP00943,CRS0123,2025-07-27,Completed,2.0,3.1
EMP00943,CRS0054,2024-11-11,Completed,4.6,32.6
EMP00943,CRS0134,2024-12-06,Completed,2.2,16.4
EMP00944,CRS0075,2024-05-07,In Progress,,5.5
EMP00944,CRS0096,2025-10-15,Completed,4.1,35.4
EMP00944,CRS0097,2025-07-26,Completed,3.0,32.1
EMP00944,CRS0119,2024-07-01,Completed,3.7,12.2
EMP00945,CRS0050,2026-07-19,Completed,3.9,25.1
EMP00945,CRS0061,2026-11-04,Completed,4.2,22.8
EMP00945,CRS0135,2024-05-04,Completed,4.3,21.7
EMP00945,CRS0140,2024-05-17,Completed,2.1,17.9
EMP00946,CRS0067,2025-10-02,Completed,3.7,11.2
EMP00946,CRS0086,2026-10-07,In Progress,,8.0
EMP00946,CRS0027,2026-05-10,In Progress,,24.8
EMP00946,CRS0036,2024-04-09,Completed,4.8,28.1
EMP00946,CRS0100,2025-08-20,Dropped,,29.1
EMP00947,CRS0008,2025-03-08,Completed,4.6,30.7
EMP00947,CRS0011,2025-08-28,Completed,3.9,37.8
EMP00947,CRS0122,2026-11-12,Completed,2.6,28.5
EMP00947,CRS0048,2024-07-16,Completed,4.4,12.8
EMP00947,CRS0088,2026-06-26,Completed,4.9,39.9
EMP00947,CRS0103,2024-12-05,Completed,4.1,9.7
EMP00948,CRS0099,2025-10-04,Completed,3.3,13.9
EMP00948,CRS0123,2026-05-11,In Progress,,3.1
EMP00948,CRS0056,2026-10-23,Completed,2.1,8.2
EMP00948,CRS0120,2026-09-05,Completed,2.9,23.3
EMP00949,CRS0115,2025-09-17,In Progress,,16.7
EMP00949,CRS0104,2025-10-28,Completed,3.5,39.6
EMP00949,CRS0072,2024-10-03,Completed,4.3,21.7
EMP00949,CRS0031,2026-12-08,Dropped,,13.3
EMP00949,CRS0061,2026-05-20,Completed,2.1,29.5
EMP00950,CRS0073,2025-03-12,Completed,2.8,19.4
EMP00950,CRS0075,2026-07-03,Completed,3.0,7.7
EMP00951,CRS0086,2025-01-15,Completed,3.9,22.9
EMP00951,CRS0065,2026-02-09,Completed,2.3,25.3
EMP00952,CRS0002,2024-04-11,Dropped,,37.7
EMP00952,CRS0062,2024-11-01,Completed,4.8,25.2
EMP00952,CRS0115,2025-08-01,Completed,3.9,22.3
EMP00952,CRS0140,2024-02-07,In Progress,,19.8
EMP00952,CRS0044,2026-11-06,Completed,4.0,10.2
EMP00953,CRS0101,2024-02-25,In Progress,,32.8
EMP00953,CRS0116,2024-09-13,Dropped,,31.6
EMP00953,CRS0123,2026-07-03,Completed,3.2,18.7
EMP00953,CRS0078,2026-07-07,Completed,2.7,10.6
EMP00954,CRS0031,2025-05-01,Completed,4.1,25.4
EMP00954,CRS0062,2025-10-16,Completed,3.2,15.9
EMP00954,CRS0003,2025-05-26,Completed,4.3,10.5
EMP00954,CRS0051,2025-05-04,Completed,2.8,23.4
EMP00954,CRS0037,2024-09-21,Completed,4.0,16.5
EMP00954,CRS0105,2026-10-08,Completed,2.2,8.7
EMP00955,CRS0130,2026-03-27,Dropped,,32.0
EMP00955,CRS0042,2024-05-21,Completed,2.7,16.6
EMP00955,CRS0137,2026-01-02,Completed,3.6,25.5
EMP00955,CRS0003,2024-04-03,Dropped,,24.8
EMP00956,CRS0035,2025-11-15,In Progress,,6.7
EMP00956,CRS0077,2024-08-14,Completed,4.1,28.4
EMP00956,CRS0004,2024-08-15,Completed,4.9,5.5
EMP00956,CRS0070,2026-12-28,In Progress,,29.7
EMP00957,CRS0062,2024-01-03,Completed,4.5,13.8
EMP00957,CRS0058,2025-07-03,Completed,2.8,14.2
EMP00957,CRS0085,2024-10-27,Completed,4.5,27.4
EMP00958,CRS0014,2026-11-16,Completed,2.2,13.7
EMP00958,CRS0107,2026-07-12,In Progress,,27.4
EMP00958,CRS0073,2026-07-12,In Progress,,10.1
EMP00958,CRS0017,2025-07-24,In Progress,,36.1
EMP00959,CRS0033,2025-08-22,Completed,4.3,12.7
EMP00959,CRS0016,2024-10-27,Completed,2.8,27.6
EMP00960,CRS0045,2026-05-27,Dropped,,14.9
EMP00960,CRS0131,2025-03-27,Completed,3.9,38.6
EMP00960,CRS0030,2025-12-21,Dropped,,27.4
EMP00960,CRS0077,2024-09-10,Completed,4.1,21.4
EMP00960,CRS0054,2025-02-08,Dropped,,19.3
EMP00960,CRS0086,2024-08-22,In Progress,,11.8
EMP00961,CRS0023,2024-11-09,Completed,4.6,35.6
EMP00961,CRS0129,2025-07-23,Completed,3.0,37.5
EMP00961,CRS0082,2024-11-21,Completed,2.4,17.3
EMP00961,CRS0005,2026-06-25,Completed,2.3,25.7
EMP00962,CRS0117,2025-09-09,In Progress,,10.8
EMP00962,CRS0056,2025-05-27,Completed,2.7,31.0
EMP00962,CRS0113,2026-06-09,In Progress,,22.8
EMP00962,CRS0040,2024-12-25,In Progress,,4.3
EMP00962,CRS0085,2024-08-18,Completed,3.7,37.5
EMP00962,CRS0062,2026-04-19,Completed,2.0,34.4
EMP00963,CRS0010,2026-04-06,In Progress,,26.1
EMP00963,CRS0062,2025-03-01,In Progress,,8.0
EMP00964,CRS0094,2025-10-16,In Progress,,35.7
EMP00964,CRS0095,2025-09-23,Completed,4.4,29.9
EMP00964,CRS0089,2024-10-19,Completed,5.0,10.7
EMP00964,CRS0098,2024-10-22,In Progress,,9.9
EMP00965,CRS0021,2024-09-28,Completed,3.3,18.7
EMP00965,CRS0139,2024-12-28,Completed,4.5,14.9
EMP00965,CRS0130,2025-09-07,In Progress,,11.2
EMP00965,CRS0131,2026-07-27,Completed,4.6,23.3
EMP00966,CRS0134,2025-07-06,In Progress,,30.6
EMP00966,CRS0075,2025-11-15,In Progress,,27.8
EMP00966,CRS0104,2024-09-26,Completed,2.6,7.9
EMP00966,CRS0005,2025-01-26,Completed,3.3,21.8
EMP00967,CRS0009,2024-08-10,Completed,4.4,24.2
EMP00967,CRS0034,2025-09-09,Completed,2.1,17.2
EMP00967,CRS0125,2024-03-10,Completed,3.5,25.3
EMP00967,CRS0088,2025-01-22,Completed,2.8,36.1
EMP00967,CRS0033,2024-09-21,Completed,3.9,23.8
EMP00967,CRS0012,2024-01-25,Completed,4.0,6.6
EMP00968,CRS0102,2025-10-26,Completed,4.9,4.7
EMP00968,CRS0126,2024-11-25,Completed,4.8,35.9
EMP00968,CRS0047,2025-05-16,Dropped,,17.8
EMP00969,CRS0008,2024-08-11,In Progress,,10.4
EMP00969,CRS0126,2024-09-08,Completed,2.4,28.6
EMP00970,CRS0050,2025-02-21,In Progress,,4.9
EMP00970,CRS0003,2024-06-06,In Progress,,10.4
EMP00971,CRS0012,2025-04-02,In Progress,,29.0
EMP00971,CRS0016,2026-11-08,Completed,2.1,13.3
EMP00971,CRS0127,2025-07-27,Completed,3.5,10.1
EMP00971,CRS0076,2025-02-02,In Progress,,39.4
EMP00971,CRS0018,2025-11-08,Completed,4.4,4.3
EMP00971,CRS0099,2026-03-03,Completed,3.4,22.2
EMP00972,CRS0032,2026-11-09,Completed,2.5,25.1
EMP00972,CRS0140,2026-01-24,Completed,4.4,33.6
EMP00972,CRS0031,2025-07-09,Completed,2.3,4.3
EMP00972,CRS0011,2025-09-21,Completed,4.6,18.3
EMP00973,CRS0117,2024-07-21,In Progress,,32.6
EMP00973,CRS0094,2026-05-25,Completed,4.2,26.1
EMP00973,CRS0116,2024-10-25,Completed,3.8,5.2
EMP00973,CRS0006,2024-12-27,Completed,3.9,33.9
EMP00974,CRS0136,2025-06-27,Completed,4.3,22.4
EMP00974,CRS0073,2025-10-27,Completed,2.8,10.1
EMP00974,CRS0139,2024-01-01,Completed,2.1,19.6
EMP00974,CRS0103,2025-05-15,Completed,4.9,19.8
EMP00974,CRS0081,2025-05-26,Completed,4.4,31.5
EMP00975,CRS0109,2024-11-07,Completed,3.0,6.0
EMP00975,CRS0054,2024-02-16,Completed,4.5,15.3
EMP00976,CRS0100,2024-12-09,In Progress,,22.7
EMP00976,CRS0058,2026-01-18,Completed,4.9,32.9
EMP00976,CRS0064,2025-12-03,In Progress,,21.6
EMP00977,CRS0043,2024-01-13,Completed,2.9,28.7
EMP00977,CRS0095,2025-08-05,Dropped,,27.9
EMP00978,CRS0026,2024-10-17,Completed,4.1,21.6
EMP00978,CRS0035,2026-08-14,In Progress,,38.7
EMP00979,CRS0060,2026-08-04,Completed,3.3,9.7
EMP00979,CRS0095,2025-09-14,Completed,3.4,2.2
EMP00979,CRS0033,2026-05-04,Completed,3.3,17.9
EMP00979,CRS0022,2026-05-14,Completed,4.7,15.3
EMP00979,CRS0086,2025-03-11,Completed,3.0,26.2
EMP00980,CRS0082,2026-11-23,Dropped,,22.5
EMP00980,CRS0118,2026-10-12,Completed,3.4,30.6
EMP00980,CRS0114,2024-12-06,Completed,3.9,16.7
EMP00981,CRS0123,2025-12-21,Completed,4.2,35.5
EMP00981,CRS0008,2026-02-12,Dropped,,27.8
EMP00981,CRS0026,2025-12-22,Completed,4.3,25.6
EMP00982,CRS0037,2025-03-11,In Progress,,20.5
EMP00982,CRS0058,2026-02-12,In Progress,,17.9
EMP00982,CRS0015,2025-11-22,Completed,3.9,39.1
EMP00983,CRS0059,2026-10-22,Completed,2.4,30.8
EMP00983,CRS0130,2024-07-06,Dropped,,36.3
EMP00983,CRS0075,2026-12-24,Completed,4.3,5.3
EMP00984,CRS0102,2024-05-07,Completed,4.8,26.3
EMP00984,CRS0014,2025-07-17,Completed,3.7,17.5
EMP00984,CRS0050,2025-10-21,Completed,5.0,21.8
EMP00984,CRS0007,2024-05-16,Dropped,,38.7
EMP00984,CRS0137,2026-07-15,Completed,4.7,11.9
EMP00985,CRS0037,2025-03-20,Completed,3.9,12.9
EMP00985,CRS0025,2026-05-17,Completed,2.4,22.1
EMP00985,CRS0138,2024-10-28,Completed,3.8,38.1
EMP00985,CRS0126,2026-10-02,Completed,3.3,8.4
EMP00985,CRS0075,2024-07-05,Completed,3.0,22.0
EMP00986,CRS0123,2026-08-13,Completed,2.3,27.5
EMP00986,CRS0053,2024-05-26,Dropped,,10.5
EMP00986,CRS0058,2025-05-15,Completed,3.3,35.0
EMP00986,CRS0027,2024-05-13,Completed,4.1,34.3
EMP00986,CRS0048,2025-02-14,In Progress,,17.2
EMP00987,CRS0046,2026-09-10,Completed,3.1,27.0
EMP00987,CRS0018,2026-06-01,Completed,3.9,3.1
EMP00987,CRS0123,2025-11-11,Completed,3.1,35.6
EMP00987,CRS0095,2025-07-14,In Progress,,38.3
EMP00987,CRS0019,2024-09-22,Completed,3.4,13.3
EMP00987,CRS0119,2025-09-25,Completed,2.5,18.6
EMP00988,CRS0051,2024-05-12,Completed,3.9,35.2
EMP00988,CRS0090,2026-09-04,Completed,4.5,32.5
EMP00988,CRS0074,2025-04-10,Completed,2.0,9.2
EMP00989,CRS0125,2025-02-26,In Progress,,15.4
EMP00989,CRS0109,2026-02-02,Completed,2.3,31.1
EMP00990,CRS0075,2026-11-03,In Progress,,23.6
EMP00990,CRS0119,2026-04-26,Completed,4.5,21.2
EMP00991,CRS0134,2025-02-05,In Progress,,7.1
EMP00991,CRS0065,2026-02-11,In Progress,,39.2
EMP00991,CRS0073,2026-01-27,Completed,3.5,14.8
EMP00991,CRS0003,2025-10-09,Completed,4.0,12.7
EMP00992,CRS0135,2026-10-24,In Progress,,3.1
EMP00992,CRS0001,2025-05-27,Completed,3.7,3.7
EMP00993,CRS0100,2026-04-15,Completed,2.9,7.9
EMP00993,CRS0084,2026-06-18,Completed,3.0,33.2
EMP00994,CRS0034,2025-01-01,Completed,3.2,18.0
EMP00994,CRS0135,2026-02-28,Completed,3.1,22.7
EMP00994,CRS0004,2026-04-01,Completed,3.7,2.5
EMP00994,CRS0044,2024-09-13,Completed,4.8,19.3
EMP00994,CRS0061,2026-03-26,In Progress,,30.0
EMP00995,CRS0014,2024-07-19,Completed,2.2,34.6
EMP00995,CRS0049,2024-12-19,In Progress,,37.7
EMP00995,CRS0003,2024-06-09,Completed,4.8,16.9
EMP00996,CRS0090,2024-08-01,Dropped,,39.7
EMP00996,CRS0018,2024-08-24,In Progress,,27.8
EMP00997,CRS0043,2025-09-25,In Progress,,17.5
EMP00997,CRS0079,2024-12-13,In Progress,,13.6
EMP00997,CRS0040,2026-08-21,Completed,3.7,36.0
EMP00998,CRS0083,2024-06-12,Completed,4.3,30.4
EMP00998,CRS0090,2025-03-17,In Progress,,21.2
EMP00998,CRS0023,2026-09-27,Completed,2.8,26.9
EMP00998,CRS0014,2026-01-12,Completed,4.7,5.1
EMP00999,CRS0125,2025-02-09,In Progress,,7.7
EMP00999,CRS0094,2024-11-28,In Progress,,24.9
EMP00999,CRS0054,2024-07-15,In Progress,,25.2
EMP00999,CRS0005,2024-03-15,Completed,3.9,8.0
EMP01000,CRS0131,2024-08-21,Completed,2.2,38.2
EMP01000,CRS0025,2025-09-24,Completed,2.8,31.8
EMP01000,CRS0071,2024-10-28,Completed,3.8,3.6
EMP01000,CRS0085,2026-07-12,Completed,2.6,36.6
EMP01000,CRS0068,2025-11-06,In Progress,,33.9
EMP01000,CRS0139,2026-11-22,Dropped,,33.5
EMP01001,CRS0092,2025-05-28,In Progress,,5.1
